3,131,same1,4,gabor,0,0.02468824731780965,n,n,-1,n,0.4523419999750331,-1.0,1,-1,congruent,hit,608558,40651,15:50:30.152415,same
3,132,same1,4,gabor,90,0.02468824731780965,n,x,-1,n,0.607278999988921,-1.0,0,-1,congruent,FA,611341,40651,15:50:30.152415,same
3,133,same1,4,gabor,0,0.02468824731780965,x,n,-1,n,0.4782451000064611,-1.0,0,-1,incongruent,miss,614375,40651,15:50:30.152415,same
3,134,same1,4,cue,left,-1.0,-1,-1,x,x,-1.0,0.3531586000462994,-1,1,none,none,617290,40651,15:50:30.152415,same
3,135,same1,4,gabor,90,0.02468824731780965,n,x,-1,n,0.5069334999425337,-1.0,0,-1,congruent,FA,622307,40651,15:50:30.152415,same
3,136,same1,4,gabor,0,0.02468824731780965,x,n,-1,n,0.4569839000469074,-1.0,0,-1,incongruent,miss,625140,40651,15:50:30.152415,same
3,137,same1,4,gabor,0,0.02468824731780965,n,n,-1,x,0.7221686999546364,-1.0,1,-1,incongruent,hit,630358,40651,15:50:30.152415,same
3,138,same1,4,gabor,0,0.02468824731780965,n,n,-1,n,1.2355253000278026,-1.0,1,-1,congruent,hit,633406,40651,15:50:30.152415,same
3,139,same1,4,cue,left,-1.0,-1,-1,x,x,-1.0,0.2369828000664711,-1,1,none,none,637174,40651,15:50:30.152415,same
3,140,same1,4,gabor,90,0.02468824731780965,x,x,-1,x,0.22152489994186908,-1.0,1,-1,congruent,CR,639940,40651,15:50:30.152415,same
3,141,same1,4,gabor,0,0.02468824731780965,n,n,-1,n,0.7436452999245375,-1.0,1,-1,congruent,hit,642589,40651,15:50:30.152415,same
3,142,same1,4,cue,left,-1.0,-1,-1,x,x,-1.0,0.3347238999558613,-1,1,none,none,645772,40651,15:50:30.152415,same
3,143,same1,4,cue,left,-1.0,-1,-1,x,x,-1.0,0.21183770010247827,-1,1,none,none,648439,40651,15:50:30.152415,same
3,144,same1,4,cue,right,-1.0,-1,-1,n,n,-1.0,0.21965390001423654,-1,1,none,none,651190,40651,15:50:30.152415,same
3,145,same1,4,cue,left,-1.0,-1,-1,x,x,-1.0,0.17837890004739165,-1,1,none,none,653940,40651,15:50:30.152415,same
3,146,same1,4,gabor,90,0.02468824731780965,n,x,-1,n,0.9888647000771016,-1.0,0,-1,congruent,FA,656457,40651,15:50:30.152415,same
3,147,same1,4,gabor,90,0.02468824731780965,x,x,-1,n,0.5835805999813601,-1.0,1,-1,incongruent,CR,659772,40651,15:50:30.152415,same
3,148,same1,4,gabor,90,0.02468824731780965,x,x,-1,x,0.3283001999370754,-1.0,1,-1,congruent,CR,662688,40651,15:50:30.152415,same
3,149,same1,4,cue,left,-1.0,-1,-1,x,x,-1.0,0.3565178000135347,-1,1,none,none,665556,40651,15:50:30.152415,same
3,150,same1,4,cue,left,-1.0,-1,-1,x,x,-1.0,0.3806188999442384,-1,1,none,none,668337,40651,15:50:30.152415,same
3,151,same1,4,gabor,0,0.02468824731780965,x,n,-1,x,0.2619026000611484,-1.0,0,-1,congruent,miss,671054,40651,15:50:30.152415,same
3,152,same1,4,gabor,0,0.02468824731780965,x,n,-1,x,1.4034681000048297,-1.0,0,-1,congruent,miss,673755,40651,15:50:30.152415,same
3,153,same1,4,cue,right,-1.0,-1,-1,n,n,-1.0,0.2890090000582859,-1,1,none,none,677487,40651,15:50:30.152415,same
3,154,same1,4,cue,right,-1.0,-1,-1,n,n,-1.0,0.3822190000209957,-1,1,none,none,680305,40651,15:50:30.152415,same
3,155,same1,4,gabor,0,0.02468824731780965,x,n,-1,x,1.270489800022915,-1.0,0,-1,congruent,miss,683121,40651,15:50:30.152415,same
3,156,same1,4,gabor,90,0.02468824731780965,n,x,-1,n,0.3239653999917209,-1.0,0,-1,congruent,FA,689254,40651,15:50:30.152415,same
3,157,same1,4,cue,right,-1.0,-1,-1,n,n,-1.0,0.1941280000610277,-1,1,none,none,691903,40651,15:50:30.152415,same
3,158,same1,4,cue,left,-1.0,-1,-1,x,x,-1.0,0.3520672000013292,-1,1,none,none,694437,40651,15:50:30.152415,same
3,159,same1,4,cue,right,-1.0,-1,-1,n,n,-1.0,0.3726152000017464,-1,1,none,none,697119,40651,15:50:30.152415,same
3,160,same1,4,cue,right,-1.0,-1,-1,n,n,-1.0,0.233489100006409,-1,1,none,none,702154,40651,15:50:30.152415,same
3,161,same1,5,cue,left,-1.0,-1,-1,x,x,-1.0,0.19928160007111728,-1,1,none,none,762252,40651,15:50:30.152415,same
3,162,same1,5,cue,right,-1.0,-1,-1,n,n,-1.0,0.31213460001163185,-1,1,none,none,764967,40651,15:50:30.152415,same
3,163,same1,5,cue,left,-1.0,-1,-1,x,x,-1.0,0.21048240002710367,-1,1,none,none,767818,40651,15:50:30.152415,same
3,164,same1,5,gabor,90,0.02468824731780965,x,x,-1,x,0.4122851999709383,-1.0,1,-1,congruent,CR,770450,40651,15:50:30.152415,same
3,165,same1,5,gabor,0,0.02468824731780965,x,n,-1,n,0.33425119996536523,-1.0,0,-1,incongruent,miss,773201,40651,15:50:30.152415,same
3,166,same1,5,cue,right,-1.0,-1,-1,n,n,-1.0,0.3461042999988422,-1,1,none,none,776068,40651,15:50:30.152415,same
3,167,same1,5,cue,right,-1.0,-1,-1,n,n,-1.0,0.318231699988246,-1,1,none,none,778850,40651,15:50:30.152415,same
3,168,same1,5,cue,right,-1.0,-1,-1,n,n,-1.0,0.2848074999637902,-1,1,none,none,781501,40651,15:50:30.152415,same
3,169,same1,5,cue,right,-1.0,-1,-1,n,n,-1.0,0.25472359999548644,-1,1,none,none,784118,40651,15:50:30.152415,same
3,170,same1,5,gabor,0,0.02468824731780965,x,n,-1,x,0.2851528999162838,-1.0,0,-1,congruent,miss,786700,40651,15:50:30.152415,same
3,171,same1,5,gabor,0,0.02468824731780965,n,n,-1,n,0.5086812999797985,-1.0,1,-1,congruent,hit,789416,40651,15:50:30.152415,same
3,172,same1,5,gabor,90,0.02468824731780965,n,x,-1,n,0.4722544000251218,-1.0,0,-1,congruent,FA,792468,40651,15:50:30.152415,same
3,173,same1,5,cue,right,-1.0,-1,-1,n,n,-1.0,0.3310434001032263,-1,1,none,none,795467,40651,15:50:30.152415,same
3,174,same1,5,gabor,90,0.02468824731780965,x,x,-1,x,0.4145935999695212,-1.0,1,-1,congruent,CR,798232,40651,15:50:30.152415,same
3,175,same1,5,gabor,90,0.02468824731780965,n,x,-1,n,0.32329179998487234,-1.0,0,-1,congruent,FA,800982,40651,15:50:30.152415,same
3,176,same1,5,gabor,0,0.02468824731780965,x,n,-1,x,0.3955163999926299,-1.0,0,-1,congruent,miss,805967,40651,15:50:30.152415,same
3,177,same1,5,gabor,0,0.02468824731780965,n,n,-1,n,0.3353201999561861,-1.0,1,-1,congruent,hit,811132,40651,15:50:30.152415,same
3,178,same1,5,gabor,0,0.02468824731780965,n,n,-1,x,0.4881129000568762,-1.0,1,-1,incongruent,hit,816133,40651,15:50:30.152415,same
3,179,same1,5,gabor,90,0.02468824731780965,n,x,-1,n,0.4896617999766022,-1.0,0,-1,congruent,FA,821282,40651,15:50:30.152415,same
3,180,same1,5,gabor,0,0.02468824731780965,x,n,-1,n,0.3801150000654161,-1.0,0,-1,incongruent,miss,824098,40651,15:50:30.152415,same
3,181,same1,5,gabor,0,0.02468824731780965,n,n,-1,x,0.6733255999861285,-1.0,1,-1,incongruent,hit,826816,40651,15:50:30.152415,same
3,182,same1,5,cue,left,-1.0,-1,-1,x,x,-1.0,0.38739340007305145,-1,1,none,none,829916,40651,15:50:30.152415,same
3,183,same1,5,cue,right,-1.0,-1,-1,n,n,-1.0,0.3496012999676168,-1,1,none,none,832732,40651,15:50:30.152415,same
3,184,same1,5,gabor,90,0.02468824731780965,x,x,-1,x,0.4523470000131056,-1.0,1,-1,congruent,CR,835515,40651,15:50:30.152415,same
